Id,BankId,Afid,DivisionName,SubstationName,BankName,CircuitName,LastChangedBy,DateRevised,CedsaId,CORRECTED CEDSA ID,OperatingVoltageId,SummerLoadFactorId,WinterLoadFactorId,LocationId,SummerNormalOperationalCapabilityAmps,SummerNormalOperationalCapabilityMva,SummerNormalOperationalCapabilityMw,SummerNormalPlanningCapabilityAmps,SummerNormalPlanningCapabilityMva,SummerNormalPlanningCapabilityMw,SummerEmergencyOperationalCapabilityAmps,SummerEmergencyOperationalCapabilityMva,SummerEmergencyOperationalCapabilityMw,SummerEmergencyPlanningCapabilityAmps,SummerEmergencyPlanningCapabilityMva,SummerEmergencyPlanningCapabilityMw,WinterNormalOperationalCapabilityAmps,WinterNormalOperationalCapabilityMva,WinterNormalOperationalCapabilityMw,WinterNormalPlanningCapabilityAmps,WinterNormalPlanningCapabilityMva,WinterNormalPlanningCapabilityMw,WinterEmergencyOperationalCapabilityAmps,WinterEmergencyOperationalCapabilityMva,WinterEmergencyOperationalCapabilityMw,WinterEmergencyPlanningCapabilityAmps,WinterEmergencyPlanningCapabilityMva,WinterEmergencyPlanningCapabilityMw,Notes,TransformerNotes,TransformerDerate,TransformerPlo,TransformerSummerNormalAmps,TransformerSummerEmergencyAmps,TransformerWinterNormalAmps,TransformerWinterEmergencyAmps,DmsGuid
1054,1028,{B31C1E4B-671D-11E5-80CA-005056A729E5},FRESNO,AUBERRY,Bank 1 (Non SCADA),CB 1102 (Non SCADA),PGE\A6C7,2016-07-15 09:37:03.6855560 -07:00,2541501102,254151102,8,3,3,1,500,10.91,10.8,500,10.91,10.8,500,10.91,10.8,500,10.91,10.8,500,10.91,10.8,500,10.91,10.8,500,10.91,10.8,500,10.91,10.8,"NOTE 1: Phase relay / 1.2 or phase relay - 50 amps, whichever is less.  See Protection Bulletin 6-3, p.19.
NOTE 2: Capability x .95 to account for phase unbalance if limiting factor is OH conductor, switches, disconnects, CT's, or VCB'S.  
NOTE 3: UG cable ratings were calculated with the actual daily load factor.  See Engr, Std. Drw. 050166.",,FALSE,FALSE,572,744,687,842,{AABCAA68-316C-41AE-8941-BF94AFA3D896}
1055,1029,{B31C1E54-671D-11E5-80CA-005056A729E5},FRESNO,AUBERRY,Bank 2,CB 1101 (Non SCADA),PGE\A6C7,2016-07-15 10:07:27.0347066 -07:00,2541501101,254151101,8,3,3,1,572,12.48,12.36,572,12.48,12.36,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,"NOTE 1: Phase relay / 1.2 or phase relay - 50 amps, whichever is less.  See Protection Bulletin 6-3, p.19.
NOTE 2: Capability x .95 to account for phase unbalance if limiting factor is OH conductor, switches, disconnects, CT's, or VCB'S.  
NOTE 3: UG cable ratings were calculated with the actual daily load factor.  See Engr, Std. Drw. 050166.",,FALSE,FALSE,572,744,687,842,{8E12E706-ACBC-44AC-8AE3-4363D337B86D}
1056,1030,{B31C1E6C-671D-11E5-80CA-005056A729E5},FRESNO,AVENAL,Bank 1,CB 2101 (Non SCADA),PGE\BXYD,2017-01-25 08:57:50.0876648 -08:00,2550002101,255002101,12,3,3,1,423,15.99,15.83,423,15.99,15.83,500,18.9,18.71,500,18.9,18.71,500,18.9,18.71,500,18.9,18.71,500,18.9,18.71,500,18.9,18.71,"NOTE 1: Phase relay / 1.2 or phase relay - 50 amps, whichever is less.  See Protection Bulletin 6-3, p.19.
NOTE 2: Capability x .95 to account for phase unbalance if limiting factor is OH conductor, switches, disconnects, CT's, or VCB'S.",,FALSE,FALSE,423,550,508,635,{3B1A9881-2BEF-498C-A512-11C90BFF49A7}
1057,1031,{B31C1E7E-671D-11E5-80CA-005056A729E5},FRESNO,BALCH NO 1,Bank 1 (Non SCADA),CB 1101 (Non SCADA),PGE\VxLa,2017-05-08 09:41:33.2372498 -07:00,2525001101,252501101,8,4,4,1,50,1.09,1.08,47,1.03,1.02,50,1.09,1.08,47,1.03,1.02,50,1.09,1.08,47,1.03,1.02,50,1.09,1.08,47,1.03,1.02,"NOTE 1: Phase relay / 1.2 or phase relay - 50 amps, whichever is less.  See Protection Bulletin 6-3, p.19.
NOTE 2: Capability x .95 to account for phase unbalance if limiting factor is OH conductor, switches, disconnects, CT's, or VCB'S.",,FALSE,FALSE,91,119,110,137,{A435E848-2257-424E-94D0-001583D55735}
1058,1032,{B31C1E87-671D-11E5-80CA-005056A729E5},FRESNO,BARTON,Bank 1,CB 1101,PGE\BXYD,2016-09-26 10:11:05.9878648 -07:00,2535701101,253571101,8,3,3,1,530,11.57,11.45,530,11.57,11.45,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,"NOTE 1: Phase relay / 1.2 or phase relay - 50 amps, whichever is less.  See Protection Bulletin 6-3, p.19.
NOTE 2: Capability x .95 to account for phase unbalance if limiting factor is OH conductor, switches, disconnects, CT's, or VCB'S.",,FALSE,FALSE,2061,2680,2474,3092,{2825331F-DE75-436F-9BE5-BCEA623963BC}
1059,1032,{B31C1E92-671D-11E5-80CA-005056A729E5},FRESNO,BARTON,Bank 1,CB 1102,PGE\BXYD,2016-09-26 10:12:32.2731848 -07:00,2535701102,253571102,8,3,3,1,575,12.55,12.42,575,12.55,12.42,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,"NOTE 1: Phase relay / 1.2 or phase relay - 50 amps, whichever is less.  See Protection Bulletin 6-3, p.19.
NOTE 2: Capability x .95 to account for phase unbalance if limiting factor is OH conductor, switches, disconnects, CT's, or VCB'S.",,FALSE,FALSE,2061,2680,2474,3092,{D32C6E5B-90E1-4906-B3EB-CDF156595431}
1060,1032,{B31C1E9A-671D-11E5-80CA-005056A729E5},FRESNO,BARTON,Bank 1,CB 1104,PGE\BXYD,2016-12-29 11:36:40.0846944 -08:00,2535701104,253571104,8,3,3,1,500,10.91,10.8,475,10.37,10.27,500,10.91,10.8,475,10.37,10.27,500,10.91,10.8,475,10.37,10.27,500,10.91,10.8,475,10.37,10.27,"NOTE 1: Phase relay / 1.2 or phase relay - 50 amps, whichever is less.  See Protection Bulletin 6-3, p.19.
NOTE 2: Capability x .95 to account for phase unbalance if limiting factor is OH conductor, switches, disconnects, CT's, or VCB'S.",,FALSE,FALSE,2061,2680,2474,3092,{281CA81A-02B7-4917-A92E-BE363E56CFFF}
1061,1032,{B31C1EA8-671D-11E5-80CA-005056A729E5},FRESNO,BARTON,Bank 1,CB 1105,PGE\BXYD,2016-09-26 10:19:06.7470323 -07:00,2535701105,253571105,8,3,3,1,530,11.57,11.45,530,11.57,11.45,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,"NOTE 1: Phase relay / 1.2 or phase relay - 50 amps, whichever is less.  See Protection Bulletin 6-3, p.19.
NOTE 2: Capability x .95 to account for phase unbalance if limiting factor is OH conductor, switches, disconnects, CT's, or VCB'S.",,FALSE,FALSE,2061,2680,2474,3092,{0E4365B8-0D74-4890-89D8-1A1C61BE09D0}
1062,1032,{B31C1EB3-671D-11E5-80CA-005056A729E5},FRESNO,BARTON,Bank 1,CB 1106,PGE\BXYD,2016-12-29 11:49:32.0499396 -08:00,2535701106,253571106,8,3,3,1,434,9.47,9.38,412,8.99,8.9,486,10.61,10.5,461,10.06,9.96,500,10.91,10.8,500,10.91,10.8,500,10.91,10.8,500,10.91,10.8,"NOTE 1: Phase relay / 1.2 or phase relay - 50 amps, whichever is less.  See Protection Bulletin 6-3, p.19.
NOTE 2: Capability x .95 to account for phase unbalance if limiting factor is OH conductor, switches, disconnects, CT's, or VCB'S.",,FALSE,FALSE,2061,2680,2474,3092,{C4A766C7-E10D-4226-BE5F-F391216D9D45}
1063,1032,{B31C1EBB-671D-11E5-80CA-005056A729E5},FRESNO,BARTON,Bank 1,CB 1108,PGE\BXYD,2016-09-26 10:30:05.0089196 -07:00,2535701108,253571108,8,3,3,1,503,10.98,10.87,503,10.98,10.87,578,12.61,12.48,578,12.61,12.48,557,12.16,12.04,557,12.16,12.04,600,13.09,12.96,600,13.09,12.96,"NOTE 1: Phase relay / 1.2 or phase relay - 50 amps, whichever is less.  See Protection Bulletin 6-3, p.19.
NOTE 2: Capability x .95 to account for phase unbalance if limiting factor is OH conductor, switches, disconnects, CT's, or VCB'S.",,FALSE,FALSE,2061,2680,2474,3092,{81C5309A-E943-4DC9-9B25-BCF0BA304F94}
1064,1017,{B31C1ECF-671D-11E5-80CA-005056A729E5},FRESNO,BARTON,Bank 2,CB 1109,PGE\BXYD,2017-01-25 08:36:20.1300584 -08:00,2535701109,253571109,8,3,3,1,503,10.98,10.87,503,10.98,10.87,600,13.09,12.96,570,12.44,12.32,557,12.16,12.04,557,12.16,12.04,600,13.09,12.96,570,12.44,12.32,"NOTE 1: Phase relay / 1.2 or phase relay - 50 amps, whichever is less.  See Protection Bulletin 6-3, p.19.
NOTE 2: Capability x .95 to account for phase unbalance if limiting factor is OH conductor, switches, disconnects, CT's, or VCB'S.",,FALSE,FALSE,2000,2400,2000,2400,{2D9FF31D-F0E0-42F5-895E-F27D9C7366BA}
1065,1017,{B31C1ED7-671D-11E5-80CA-005056A729E5},FRESNO,BARTON,Bank 2,CB 1110,PGE\BXYD,2017-01-25 08:37:56.2279064 -08:00,2535701110,253571110,8,3,3,1,500,10.91,10.8,500,10.91,10.8,500,10.91,10.8,500,10.91,10.8,500,10.91,10.8,500,10.91,10.8,500,10.91,10.8,500,10.91,10.8,"NOTE 1: Phase relay / 1.2 or phase relay - 50 amps, whichever is less.  See Protection Bulletin 6-3, p.19.
NOTE 2: Capability x .95 to account for phase unbalance if limiting factor is OH conductor, switches, disconnects, CT's, or VCB'S.",,FALSE,FALSE,2000,2400,2000,2400,{C0631381-200B-4333-A020-0DA809148703}
1067,1017,{B31C1EDF-671D-11E5-80CA-005056A729E5},FRESNO,BARTON,Bank 2,CB 1111,PGE\BXYD,2017-01-25 08:42:14.2724687 -08:00,2535701111,253571111,8,3,3,1,503,10.98,10.87,503,10.98,10.87,600,13.09,12.96,570,12.44,12.32,557,12.16,12.04,557,12.16,12.04,600,13.09,12.96,570,12.44,12.32,"NOTE 1: Phase relay / 1.2 or phase relay - 50 amps, whichever is less.  See Protection Bulletin 6-3, p.19.
NOTE 2: Capability x .95 to account for phase unbalance if limiting factor is OH conductor, switches, disconnects, CT's, or VCB'S.",,FALSE,FALSE,2000,2400,2000,2400,{C5DBDF18-8665-4E24-B0F4-FA19CFB37681}
1068,1017,{B31C1EEA-671D-11E5-80CA-005056A729E5},FRESNO,BARTON,Bank 2,CB 1112,PGE\BXYD,2016-09-26 11:28:45.8730738 -07:00,2535701112,253571112,8,3,3,1,503,10.98,10.87,503,10.98,10.87,600,13.09,12.96,600,13.09,12.96,557,12.16,12.04,557,12.16,12.04,600,13.09,12.96,600,13.09,12.96,"NOTE 1: Phase relay / 1.2 or phase relay - 50 amps, whichever is less.  See Protection Bulletin 6-3, p.19.
NOTE 2: Capability x .95 to account for phase unbalance if limiting factor is OH conductor, switches, disconnects, CT's, or VCB'S.",,FALSE,FALSE,2061,2680,2474,3092,{D9830237-ECE2-46DA-BD51-AD837F5788E5}
1071,1033,{B31C1EF8-671D-11E5-80CA-005056A729E5},FRESNO,BARTON,Bank 3,CB 1114,PGE\BXYD,2016-12-29 13:10:47.3749820 -08:00,2535701114,253571114,8,3,3,1,515,11.24,11.13,489,10.67,10.56,578,12.61,12.48,549,11.98,11.86,600,13.09,12.96,570,12.44,12.32,600,13.09,12.96,570,12.44,12.32,"NOTE 1: Phase relay / 1.2 or phase relay - 50 amps, whichever is less.  See Protection Bulletin 6-3, p.19.
NOTE 2: Capability x .95 to account for phase unbalance if limiting factor is OH conductor, switches, disconnects, CT's, or VCB'S.",,FALSE,FALSE,1374,1787,1649,2061,{D22261A5-0864-48C9-AF74-3B4F605B2C4D}
1072,1033,{B31C1F00-671D-11E5-80CA-005056A729E5},FRESNO,BARTON,Bank 3,CB 1115,PGE\BXYD,2017-01-25 08:49:19.4274446 -08:00,2535701115,253571115,8,3,3,1,477,10.41,10.31,477,10.41,10.31,600,13.09,12.96,570,12.44,12.32,528,11.52,11.4,528,11.52,11.4,600,13.09,12.96,570,12.44,12.32,"+53A to Summer Norm and Winter Norm

NOTE 1: Phase relay / 1.2 or phase relay - 50 amps, whichever is less.  See Protection Bulletin 6-3, p.19.
NOTE 2: Capability x .95 to account for phase unbalance if limiting factor is OH conductor, switches, disconnects, CT's, or VCB'S.",,FALSE,FALSE,1374,1787,1649,2061,{F0979F81-3B4E-4F15-9732-083237EBA6F9}
1073,1033,{B31C1F11-671D-11E5-80CA-005056A729E5},FRESNO,BARTON,Bank 3,CB 1116,PGE\BXYD,2016-09-26 11:39:20.5624706 -07:00,2535701116,253571116,8,3,3,1,515,11.24,11.13,515,11.24,11.13,578,12.61,12.48,578,12.61,12.48,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,"NOTE 1: Phase relay / 1.2 or phase relay - 50 amps, whichever is less.  See Protection Bulletin 6-3, p.19.
NOTE 2: Capability x .95 to account for phase unbalance if limiting factor is OH conductor, switches, disconnects, CT's, or VCB'S.",,FALSE,FALSE,1374,1787,1649,2061,{CC181A61-F4CA-4585-AF6C-D0B08BA1EF5A}
1074,1034,{B31C1F25-671D-11E5-80CA-005056A729E5},FRESNO,BIOLA,Bank 1,CB 1101 (Non SCADA),PGE\BXYD,2016-09-26 11:47:10.9490391 -07:00,2522101101,252211101,8,3,3,1,282,6.15,6.09,282,6.15,6.09,315,6.87,6.8,315,6.87,6.8,358,7.81,7.73,358,7.81,7.73,382,8.34,8.26,382,8.34,8.26,"NOTE 1: Phase relay / 1.2 or phase relay - 50 amps, whichever is less.  See Protection Bulletin 6-3, p.19.
NOTE 2: Capability x .95 to account for phase unbalance if limiting factor is OH conductor, switches, disconnects, CT's, or VCB'S.",,FALSE,FALSE,561,730,674,842,{7AC253C8-3473-4F94-85D3-22BE6A9C624E}
1075,1034,{B31C1F2B-671D-11E5-80CA-005056A729E5},FRESNO,BIOLA,Bank 1,CB 1102 (Non SCADA),PGE\BXYD,2016-09-26 11:47:54.7356807 -07:00,2522101102,252211102,8,3,3,1,417,9.1,9.01,417,9.1,9.01,417,9.1,9.01,417,9.1,9.01,417,9.1,9.01,417,9.1,9.01,417,9.1,9.01,417,9.1,9.01,"NOTE 1: Phase relay / 1.2 or phase relay - 50 amps, whichever is less.  See Protection Bulletin 6-3, p.19.
NOTE 2: Capability x .95 to account for phase unbalance if limiting factor is OH conductor, switches, disconnects, CT's, or VCB'S.",,FALSE,FALSE,561,730,674,842,{0EC44E19-15DC-4852-A83A-4F1A369B8C9F}
1076,1034,{B31C1F31-671D-11E5-80CA-005056A729E5},FRESNO,BIOLA,Bank 1,CB 1103 (Non SCADA),PGE\BXYD,2017-01-25 08:19:57.5763635 -08:00,2522101103,252211103,8,3,3,1,420,9.17,9.08,420,9.17,9.08,420,9.17,9.08,420,9.17,9.08,420,9.17,9.08,420,9.17,9.08,420,9.17,9.08,420,9.17,9.08,"-60A due to generation/emergency reserve

NOTE 1: Phase relay / 1.2 or phase relay - 50 amps, whichever is less.  See Protection Bulletin 6-3, p.19.
NOTE 2: Capability x .95 to account for phase unbalance if limiting factor is OH conductor, switches, disconnects, CT's, or VCB'S.",,FALSE,FALSE,916,1191,1100,1375,{03E310EE-A8CE-4FC4-BF8B-F3E74C2AB194}
1077,1034,{B31C1F37-671D-11E5-80CA-005056A729E5},FRESNO,BIOLA,Bank 1,CB 1104 (Non SCADA),PGE\BXYD,2017-01-25 08:20:57.7155200 -08:00,2522101104,252211104,8,3,3,1,500,10.91,10.8,500,10.91,10.8,500,10.91,10.8,500,10.91,10.8,500,10.91,10.8,500,10.91,10.8,500,10.91,10.8,500,10.91,10.8,"NOTE 1: Phase relay / 1.2 or phase relay - 50 amps, whichever is less.  See Protection Bulletin 6-3, p.19.
NOTE 2: Capability x .95 to account for phase unbalance if limiting factor is OH conductor, switches, disconnects, CT's, or VCB'S.",,FALSE,FALSE,916,1191,1100,1375,{EBF9CEBD-83C0-4656-BF1E-140E908CF91E}
1078,1035,{B31C1F46-671D-11E5-80CA-005056A729E5},FRESNO,BOSWELL,Bank 1,CB 1101,PGE\A6C7,2016-07-18 15:40:20.2542938 -07:00,253961101,253961101,8,4,4,1,561,12.24,12.12,561,12.24,12.12,561,12.24,12.12,561,12.24,12.12,561,12.24,12.12,561,12.24,12.12,561,12.24,12.12,561,12.24,12.12,No Capability Sheet found on SharePoint,,FALSE,FALSE,561,561,561,561,{FB6CF944-3951-4764-82A8-EADEB468325B}
1080,1036,{B31C1F54-671D-11E5-80CA-005056A729E5},FRESNO,BOWLES,Bank 1,CB 1101 (Non SCADA),PGE\BXYD,2016-09-26 13:05:39.1649442 -07:00,2535301101,253531101,8,3,3,1,500,10.91,10.8,500,10.91,10.8,500,10.91,10.8,500,10.91,10.8,500,10.91,10.8,500,10.91,10.8,500,10.91,10.8,500,10.91,10.8,"NOTE 1: Phase relay / 1.2 or phase relay - 50 amps, whichever is less.  See Protection Bulletin 6-3, p.19.
NOTE 2: Capability x .95 to account for phase unbalance if limiting factor is OH conductor, switches, disconnects, CT's, or VCB'S.",,FALSE,FALSE,859,1116,1030,1288,{3F12F7C0-C521-4629-A248-086F2DA9CD12}
1081,1036,{B31C1F60-671D-11E5-80CA-005056A729E5},FRESNO,BOWLES,Bank 1,CB 1102 (Non SCADA),PGE\BXYD,2016-09-26 13:08:43.3891843 -07:00,2535301102,253531102,8,3,3,1,376,8.21,8.13,376,8.21,8.13,400,8.73,8.64,400,8.73,8.64,400,8.73,8.64,400,8.73,8.64,400,8.73,8.64,400,8.73,8.64,"NOTE 1: Phase relay / 1.2 or phase relay - 50 amps, whichever is less.  See Protection Bulletin 6-3, p.19.
NOTE 2: Capability x .95 to account for phase unbalance if limiting factor is OH conductor, switches, disconnects, CT's, or VCB'S.",,FALSE,FALSE,859,1116,1030,1288,{244820D7-4D62-4E5D-9186-2787ECC083C8}
1082,1036,{B31C1F63-671D-11E5-80CA-005056A729E5},FRESNO,BOWLES,Bank 1,CB 1103 (Non SCADA),PGE\BXYD,2017-01-24 17:13:04.1001591 -08:00,2535301103,253531103,8,3,3,1,400,8.73,8.64,400,8.73,8.64,400,8.73,8.64,400,8.73,8.64,400,8.73,8.64,400,8.73,8.64,400,8.73,8.64,400,8.73,8.64,"NOTE 1: Phase relay / 1.2 or phase relay - 50 amps, whichever is less.  See Protection Bulletin 6-3, p.19.
NOTE 2: Capability x .95 to account for phase unbalance if limiting factor is OH conductor, switches, disconnects, CT's, or VCB'S.",,FALSE,FALSE,859,1116,1030,1200,{E5BE02C9-6C5E-4C7C-A31A-15440E302DF1}
1083,1036,{B31C1F66-671D-11E5-80CA-005056A729E5},FRESNO,BOWLES,Bank 1,CB 1104 (Non SCADA),PGE\BXYD,2016-09-26 13:11:18.1647010 -07:00,2535301104,253531104,8,3,3,1,376,8.21,8.13,376,8.21,8.13,400,8.73,8.64,400,8.73,8.64,400,8.73,8.64,400,8.73,8.64,400,8.73,8.64,400,8.73,8.64,"NOTE 1: Phase relay / 1.2 or phase relay - 50 amps, whichever is less.  See Protection Bulletin 6-3, p.19.
NOTE 2: Capability x .95 to account for phase unbalance if limiting factor is OH conductor, switches, disconnects, CT's, or VCB'S.",,FALSE,FALSE,859,1116,1030,1288,{C33C7EC1-8E8C-48E7-93E2-6E27B1E4CAD8}
1085,1037,{B31C1F75-671D-11E5-80CA-005056A729E5},FRESNO,BULLARD,Bank 1,CB 2111,PGE\JWCp,2017-02-13 13:31:02.0826652 -08:00,2539602111,253962111,12,3,3,1,573,21.66,21.44,570,21.54,21.32,600,22.68,22.45,570,21.54,21.32,600,22.68,22.45,570,21.54,21.32,600,22.68,22.45,570,21.54,21.32,"St Agnes Cogen:  2 units for 3.5 MVA total output (86 Amps).  De-rate feeder by 86 Amps to allow for cogeneration dropping offline unexpectedly.  NOTE 1: Phase relay / 1.2 or phase relay - 50 amps, whichever is less.  See Protection Bulletin 6-3, p.19.",,FALSE,FALSE,1190,1547,1428,1786,{F9C9EAA5-5B1B-4CA4-BC7D-213FDBC6413B}
1086,1037,{B31C1F7D-671D-11E5-80CA-005056A729E5},FRESNO,BULLARD,Bank 1,CB 2112,PGE\BXYD,2016-09-26 13:33:10.1398851 -07:00,2539602112,253962112,12,3,3,1,553,20.9,20.69,553,20.9,20.69,700,26.46,26.2,700,26.46,26.2,613,23.17,22.94,613,23.17,22.94,700,26.46,26.2,700,26.46,26.2,"NOTE 1: Phase relay / 1.2 or phase relay - 50 amps, whichever is less.  See Protection Bulletin 6-3, p.19.
NOTE 2: Capability x .95 to account for phase unbalance if limiting factor is OH conductor, switches, disconnects, CT's, or VCB'S.  
NOTE 3: UG cable ratings were calculated with the actual daily load factor.",,FALSE,FALSE,1190,1547,1428,1786,{26853FC7-DA6B-4BAA-8CD9-83469999AF1B}
1087,1037,{B31C1F97-671D-11E5-80CA-005056A729E5},FRESNO,BULLARD,Bank 1,CB 2114,PGE\JWCp,2017-02-15 09:16:43.9884184 -08:00,2539602114,253962114,12,3,3,1,566,21.39,21.18,566,21.39,21.18,700,26.46,26.2,700,26.46,26.2,678,25.62,25.36,678,25.62,25.36,700,26.46,26.2,700,26.46,26.2,"NOTE 1: Phase relay / 1.2 or phase relay - 50 amps, whichever is less.  See Protection Bulletin 6-3, p.19.
NOTE 2: Capability x .95 to account for phase unbalance if limiting factor is OH conductor, switches, disconnects, CT's, or VCB'S.  
NOTE 3: UG cable ratings were calculated with the actual daily load factor.",,FALSE,FALSE,1190,1547,1428,1786,{B9AB2A25-7B89-4D17-B332-634631B0E4A1}
1088,1038,{B31C1FB7-671D-11E5-80CA-005056A729E5},FRESNO,BULLARD,Bank 2,CB 1105,PGE\BXYD,2016-09-26 13:41:05.3992964 -07:00,2539601105,253961105,8,3,3,1,447,9.76,9.66,447,9.76,9.66,568,12.4,12.28,568,12.4,12.28,495,10.8,10.69,495,10.8,10.69,600,13.09,12.96,600,13.09,12.96,"NOTE 1: Phase relay / 1.2 or phase relay - 50 amps, whichever is less.  See Protection Bulletin 6-3, p.19.
NOTE 2: Capability x .95 to account for phase unbalance if limiting factor is OH conductor, switches, disconnects, CT's, or VCB'S.",,FALSE,FALSE,3207,4169,3849,4811,{BDD792B9-BA1F-4689-B7D9-D50A85B496D9}
1089,1038,{B31C1FCB-671D-11E5-80CA-005056A729E5},FRESNO,BULLARD,Bank 2,CB 1106,PGE\BXYD,2016-09-26 13:42:54.4116090 -07:00,2539601106,253961106,8,3,3,1,503,10.98,10.87,503,10.98,10.87,600,13.09,12.96,600,13.09,12.96,557,12.16,12.04,557,12.16,12.04,600,13.09,12.96,600,13.09,12.96,"NOTE 1: Phase relay / 1.2 or phase relay - 50 amps, whichever is less.  See Protection Bulletin 6-3, p.19.
NOTE 2: Capability x .95 to account for phase unbalance if limiting factor is OH conductor, switches, disconnects, CT's, or VCB'S.",,FALSE,FALSE,3207,4169,3849,4811,{D2BA7A5E-B7C4-4657-BC97-654FB829D930}
1090,1038,{B31C1FD6-671D-11E5-80CA-005056A729E5},FRESNO,BULLARD,Bank 2,CB 1107,PGE\BXYD,2016-09-26 13:45:14.5388800 -07:00,2539601107,253961107,8,3,3,1,447,9.76,9.66,447,9.76,9.66,568,12.4,12.28,568,12.4,12.28,495,10.8,10.69,495,10.8,10.69,600,13.09,12.96,600,13.09,12.96,"NOTE 1: Phase relay / 1.2 or phase relay - 50 amps, whichever is less.  See Protection Bulletin 6-3, p.19.
NOTE 2: Capability x .95 to account for phase unbalance if limiting factor is OH conductor, switches, disconnects, CT's, or VCB'S.",,FALSE,FALSE,3207,4169,3849,4811,{546129BE-9A29-4694-AB6E-A320037463BB}
1091,1038,{B31C1FDB-671D-11E5-80CA-005056A729E5},FRESNO,BULLARD,Bank 2,CB 1108,PGE\BXYD,2017-01-24 14:52:40.2189645 -08:00,2539601108,253961108,8,3,3,1,575,12.55,12.42,546,11.92,11.8,600,13.09,12.96,570,12.44,12.32,600,13.09,12.96,570,12.44,12.32,600,13.09,12.96,570,12.44,12.32,"NOTE 1: Phase relay / 1.2 or phase relay - 50 amps, whichever is less.  See Protection Bulletin 6-3, p.19.
NOTE 2: Capability x .95 to account for phase unbalance if limiting factor is OH conductor, switches, disconnects, CT's, or VCB'S.",,FALSE,FALSE,2200,2640,2200,2640,{0D9B1F24-B5B3-49E8-BAA5-E753769E80C9}
1092,1038,{B31C1FE3-671D-11E5-80CA-005056A729E5},FRESNO,BULLARD,Bank 2,CB 1109,PGE\BXYD,2016-09-26 13:54:45.7502892 -07:00,2539601109,253961109,8,3,3,1,503,10.98,10.87,503,10.98,10.87,600,13.09,12.96,600,13.09,12.96,557,12.16,12.04,557,12.16,12.04,600,13.09,12.96,600,13.09,12.96,"NOTE 1: Phase relay / 1.2 or phase relay - 50 amps, whichever is less.  See Protection Bulletin 6-3, p.19.
NOTE 2: Capability x .95 to account for phase unbalance if limiting factor is OH conductor, switches, disconnects, CT's, or VCB'S.",,FALSE,FALSE,3207,4169,3849,4811,{355CBB83-84D0-43DB-ABAC-076BD51FC477}
1093,1038,{B31C1FE8-671D-11E5-80CA-005056A729E5},FRESNO,BULLARD,Bank 2,CB 1110,PGE\BXYD,2016-09-26 13:55:54.3273909 -07:00,2539601110,253961110,8,3,3,1,503,10.98,10.87,503,10.98,10.87,600,13.09,12.96,600,13.09,12.96,557,12.16,12.04,557,12.16,12.04,600,13.09,12.96,600,13.09,12.96,"NOTE 1: Phase relay / 1.2 or phase relay - 50 amps, whichever is less.  See Protection Bulletin 6-3, p.19.
NOTE 2: Capability x .95 to account for phase unbalance if limiting factor is OH conductor, switches, disconnects, CT's, or VCB'S.",,FALSE,FALSE,3207,4169,3849,4811,{3E1ED496-3D11-4881-9A88-6152D3939AC9}
1094,1041,{B31C1FF6-671D-11E5-80CA-005056A729E5},FRESNO,BULLARD,Bank 3,CB 1101,PGE\BXYD,2016-09-26 14:08:32.2264919 -07:00,2539601101,253961101,8,3,3,1,553,12.07,11.95,553,12.07,11.95,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,"NOTE 1: Phase relay / 1.2 or phase relay - 50 amps, whichever is less.  See Protection Bulletin 6-3, p.19.
NOTE 2: Capability x .95 to account for phase unbalance if limiting factor is OH conductor, switches, disconnects, CT's, or VCB'S.",,FALSE,FALSE,2061,2680,2474,3092,{FB6CF944-3951-4764-82A8-EADEB468325B}
1095,1041,{B31C200A-671D-11E5-80CA-005056A729E5},FRESNO,BULLARD,Bank 3,CB 1102,PGE\VxLa,2017-06-07 13:00:18.8855425 -07:00,2539601102,253961102,8,3,3,1,492,10.74,10.63,492,10.74,10.63,600,13.09,12.96,570,12.44,12.32,600,13.09,12.96,570,12.44,12.32,600,13.09,12.96,570,12.44,12.32,"Voltage Base was altered to more closely reflect parallel UG cables that are not part of EDPI database. 

NOTE 1: Phase relay / 1.2 or phase relay - 50 amps, whichever is less.  See Protection Bulletin 6-3, p.19.
NOTE 2: Capability x .95 to account for phase unbalance if limiting factor is OH conductor, switches, disconnects, CT's, or VCB'S.",,FALSE,FALSE,2061,2680,2474,3092,{100C1ABA-6FFB-4C6E-B943-3F71E6F3E454}
