ObjectClassRo,SubtypeRo,FieldRo,DatasetRo,SubtypeCodeRo,FieldAliasRo,Index,mmFSVisible,mmFSEditable,mmFSAllowNulls,mmFSAllowMassAttributeUpdate,DefaultValueRo
EDGIS.SupportStructure,Pole Stub,MANUFACTURER,EDGIS.ElectricDataset,8,Manufacturer,,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,Pole Stub,MANUFACTUREDYEAR,EDGIS.ElectricDataset,8,Manufactured Year,,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,Pole Stub,SPECIES,EDGIS.ElectricDataset,8,Species,,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,Pole Stub,BARCODE,EDGIS.ElectricDataset,8,Bar Code,,TRUE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,Pole Stub,POLENUMBER,EDGIS.ElectricDataset,8,Pole Number,,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,Pole Stub,FOREIGNATTACHIDC,EDGIS.ElectricDataset,8,Foreign Attachment Indicator,,TRUE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,Pole Stub,JP_DISTRICT,EDGIS.ElectricDataset,8,Joint Pole District,,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,Pole Stub,JPNUMBER,EDGIS.ElectricDataset,8,Joint Pole Number,,TRUE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,Pole Stub,JPSEQUENCE,EDGIS.ElectricDataset,8,Joint Pole Sequence,,TRUE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,Pole Stub,JPAGREEMENTDATE,EDGIS.ElectricDataset,8,JP Agreement Date,,TRUE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,Pole Stub,TRANSMISSIONMILENUMBER,EDGIS.ElectricDataset,8,Transmission Mile Number,,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,Pole Stub,TRANSMISSIONSTRUCTNUMBER,EDGIS.ElectricDataset,8,Transmission Structure Number,,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,Pole Stub,STATEREGAREA,EDGIS.ElectricDataset,8,State Regulation Area,,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,Pole Stub,URBANRURALCODE,EDGIS.ElectricDataset,8,Urban Rural Indicator,,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,Pole Stub,MAXVOLTAGELEVEL,EDGIS.ElectricDataset,8,Maximum Voltage Level,,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,Pole Stub,VC_NUM,EDGIS.ElectricDataset,8,Vegetation Clearance Number,,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,Pole Stub,ORIGINALCIRCUMFERENCE,EDGIS.ElectricDataset,8,Original Circumference,,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,Pole Stub,CURRENTCIRCUMFERENCE,EDGIS.ElectricDataset,8,Current Circumference,,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,Pole Stub,ORIGINALTREATMENTTYPE,EDGIS.ElectricDataset,8,Original Treatment Type,,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,Pole Stub,EXISTINGREINFORCEMENT,EDGIS.ElectricDataset,8,Existing Reinforcement,,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,Pole Stub,POLETOPEXTIDC,EDGIS.ElectricDataset,8,Pole Top Extension Indicator,,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,Pole Stub,GROUNDEDIDC,EDGIS.ElectricDataset,8,Grounded Indicator,,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,Pole Stub,LOCDESC1,EDGIS.ElectricDataset,8,Location Description 1,,TRUE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,Pole Stub,LOCDESC2,EDGIS.ElectricDataset,8,Location Description 2,,TRUE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,Pole Stub,LOCDESC3,EDGIS.ElectricDataset,8,Location Description 3,,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,Pole Stub,ACCESSINFO,EDGIS.ElectricDataset,8,Access Info,,TRUE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,Pole Stub,COMMENTS,EDGIS.ElectricDataset,8,Comments,,TRUE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,Pole Stub,CREATIONUSER,EDGIS.ElectricDataset,8,Creation User,,TRUE,FALSE,TRUE,FALSE,
EDGIS.SupportStructure,Pole Stub,DATECREATED,EDGIS.ElectricDataset,8,Date Created,,TRUE,FALSE,TRUE,FALSE,
EDGIS.SupportStructure,Pole Stub,DATEMODIFIED,EDGIS.ElectricDataset,8,Date Modified,,TRUE,FALSE,TRUE,FALSE,
EDGIS.SupportStructure,Pole Stub,LASTUSER,EDGIS.ElectricDataset,8,Last User,,TRUE,FALSE,TRUE,FALSE,
EDGIS.SupportStructure,Pole Stub,MAPOFFICE,EDGIS.ElectricDataset,8,Map Office,,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,Pole Stub,REGION,EDGIS.ElectricDataset,8,Service Area,,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,Pole Stub,DIVISION,EDGIS.ElectricDataset,8,Division,,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,Pole Stub,DISTRICT,EDGIS.ElectricDataset,8,District,,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,Pole Stub,CITY,EDGIS.ElectricDataset,8,City,,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,Pole Stub,COUNTY,EDGIS.ElectricDataset,8,County,,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,Pole Stub,ZIP,EDGIS.ElectricDataset,8,ZIP Code,,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,Pole Stub,GPSLATITUDE,EDGIS.ElectricDataset,8,Latitude,,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,Pole Stub,GPSLONGITUDE,EDGIS.ElectricDataset,8,Longitude,,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,Pole Stub,GPSSOURCE,EDGIS.ElectricDataset,8,GPS Source,,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,Pole Stub,SOURCEACCURACY,EDGIS.ElectricDataset,8,Source Accuracy,,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,Pole Stub,SAPEQUIPID,EDGIS.ElectricDataset,8,SAP Equipment ID,,TRUE,FALSE,TRUE,FALSE,
EDGIS.SupportStructure,Pole Stub,CEDSAID,EDGIS.ElectricDataset,8,CEDSA ID,,FALSE,FALSE,TRUE,FALSE,
EDGIS.SupportStructure,Pole Stub,SYMBOLNUMBER,EDGIS.ElectricDataset,8,Symbol Number,,FALSE,FALSE,TRUE,FALSE,
EDGIS.SupportStructure,Pole Stub,SYMBOLROTATION,EDGIS.ElectricDataset,8,Symbol Rotation,,TRUE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,Pole Stub,DISTMAP,EDGIS.ElectricDataset,8,Distribution Map,,TRUE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,Pole Stub,OTHERMAP,EDGIS.ElectricDataset,8,Other Map,,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,Pole Stub,FUNCTIONALLOCATIONID,EDGIS.ElectricDataset,8,Functional Location ID,,FALSE,FALSE,TRUE,FALSE,
EDGIS.SupportStructure,Pole Stub,RETIREDATE,EDGIS.ElectricDataset,8,Retire Date,,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,Pole Stub,FOUNDATIONTYPE,EDGIS.ElectricDataset,8,Foundation Type,,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,Pole Stub,GAUGE,EDGIS.ElectricDataset,8,Gauge,,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,Pole Stub,PTTDIDC,EDGIS.ElectricDataset,8,PTTDIDC,,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,Pole Stub,STRUCTURECODE,EDGIS.ElectricDataset,8,Structure Code,,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,Pole Stub,SERIALNUMBER,EDGIS.ElectricDataset,8,Serial Number,,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,Pole Stub,LABELTEXT,EDGIS.ElectricDataset,8,Label Text,,FALSE,FALSE,TRUE,FALSE,
EDGIS.SupportStructure,Pole Stub,TEMPEQUIPID,EDGIS.ElectricDataset,8,TEMP Equipment ID,,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,Pole Stub,TECHIDENTNO,EDGIS.ElectricDataset,8,TECH Identification Number,,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,Pole Stub,CUSTAGREEMENTGUID,EDGIS.ElectricDataset,8,Customer Agreement GUID,,FALSE,FALSE,TRUE,FALSE,
EDGIS.SupportStructure,Pole Stub,DEVICEGROUPGUID,EDGIS.ElectricDataset,8,Device Group GUID,,FALSE,FALSE,TRUE,FALSE,
EDGIS.SupportStructure,Pole Stub,SMARTMETERNETWORKDEVICEOID,EDGIS.ElectricDataset,8,Smart Meter Network Device ID,n/a,FALSE,FALSE,TRUE,FALSE,
EDGIS.SupportStructure,Pole Stub,CONVERSIONID,EDGIS.ElectricDataset,8,Conversion ID,n/a,FALSE,FALSE,TRUE,FALSE,
EDGIS.SupportStructure,Pole Stub,CONVERSIONWORKPACKAGE,EDGIS.ElectricDataset,8,Conversion Work Package,n/a,FALSE,FALSE,TRUE,FALSE,
EDGIS.SupportStructure,Pole Stub,REPLACEGUID,EDGIS.ElectricDataset,8,Replace GUID,n/a,TRUE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,Pole Stub,STRUCTUREGUID,EDGIS.ElectricDataset,8,Structure GUID,n/a,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,Pole Stub,SHAPE,EDGIS.ElectricDataset,8,Shape,n/a,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,Pole Stub,GLOBALID,EDGIS.ElectricDataset,8,Global ID,n/a,TRUE,FALSE,FALSE,FALSE,
EDGIS.SupportStructure,Pole Stub,METEREDIDC,EDGIS.ElectricDataset,8,Metered Indicator,n/a,FALSE,TRUE,TRUE,TRUE,
